FlightDate,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE,Cancelled,Diverted,RoutePair,Direction,Month,DepHourLocal,Delayed_by_15 min,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015-05-02,AA,2437,ATL,LAX,1230,1227.0,-3.0,1422,1404.0,-18.0,292.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,5,12,0.0,,,,,
2015-05-02,AA,198,ORD,JFK,1235,1340.0,65.0,1606,1702.0,56.0,151.0,142.0,740,0,0,JFK-ORD,ORD→JFK,5,12,1.0,0.0,0.0,0.0,56.0,0.0
2015-05-02,WN,2498,LAX,ATL,1245,1246.0,1.0,2005,2011.0,6.0,260.0,265.0,1947,0,0,ATL-LAX,LAX→ATL,5,12,0.0,,,,,
2015-05-02,B6,605,JFK,ORD,1330,1329.0,-1.0,1509,1454.0,-15.0,159.0,145.0,740,0,0,JFK-ORD,JFK→ORD,5,13,0.0,,,,,
2015-05-02,DL,101,LAX,ATL,1345,1427.0,42.0,2111,2136.0,25.0,266.0,249.0,1947,0,0,ATL-LAX,LAX→ATL,5,13,1.0,0.0,0.0,25.0,0.0,0.0
2015-05-02,DL,1755,ATL,LAX,1345,1354.0,9.0,1538,1537.0,-1.0,293.0,283.0,1947,0,0,ATL-LAX,ATL→LAX,5,13,0.0,,,,,
2015-05-02,DL,1554,LAX,ATL,1500,1457.0,-3.0,2219,2204.0,-15.0,259.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,5,15,0.0,,,,,
2015-05-02,DL,370,ATL,LAX,1517,1528.0,11.0,1715,1653.0,-22.0,298.0,265.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-02,B6,606,ORD,JFK,1545,1540.0,-5.0,1905,1844.0,-21.0,140.0,124.0,740,0,0,JFK-ORD,ORD→JFK,5,15,0.0,,,,,
2015-05-02,WN,1896,ATL,LAX,1545,1542.0,-3.0,1745,1716.0,-29.0,300.0,274.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-02,DL,81,ATL,LAX,1610,1625.0,15.0,1804,1756.0,-8.0,294.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,5,16,0.0,,,,,
2015-05-02,AA,1688,LAX,ATL,1615,1610.0,-5.0,2335,2323.0,-12.0,260.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,5,16,0.0,,,,,
2015-05-02,DL,1454,LAX,ATL,1645,1642.0,-3.0,2359,2353.0,-6.0,254.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,5,16,0.0,,,,,
2015-05-02,AA,199,JFK,ORD,1700,1757.0,57.0,1854,1910.0,16.0,174.0,133.0,740,0,0,JFK-ORD,JFK→ORD,5,17,1.0,0.0,0.0,1.0,15.0,0.0
2015-05-02,DL,2443,ATL,LAX,1705,1704.0,-1.0,1900,1840.0,-20.0,295.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,5,17,0.0,,,,,
2015-05-02,F9,1479,ATL,LAX,1735,1729.0,-6.0,1920,1909.0,-11.0,285.0,280.0,1947,0,0,ATL-LAX,ATL→LAX,5,17,0.0,,,,,
2015-05-02,AA,1249,ATL,LAX,1840,1910.0,30.0,2036,2048.0,12.0,296.0,278.0,1947,0,0,ATL-LAX,ATL→LAX,5,18,0.0,,,,,
2015-05-02,AA,1305,ORD,JFK,1850,1849.0,-1.0,2221,2155.0,-26.0,151.0,126.0,740,0,0,JFK-ORD,ORD→JFK,5,18,0.0,,,,,
2015-05-02,WN,2555,ATL,LAX,1855,1855.0,0.0,2050,2028.0,-22.0,295.0,273.0,1947,0,0,ATL-LAX,ATL→LAX,5,18,0.0,,,,,
2015-05-02,DL,17,ATL,LAX,1920,1921.0,1.0,2115,2057.0,-18.0,295.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,5,19,0.0,,,,,
2015-05-02,B6,105,JFK,ORD,1930,1928.0,-2.0,2135,2058.0,-37.0,185.0,150.0,740,0,0,JFK-ORD,JFK→ORD,5,19,0.0,,,,,
2015-05-02,B6,1106,ORD,JFK,2021,2308.0,167.0,2336,200.0,144.0,135.0,112.0,740,0,0,JFK-ORD,ORD→JFK,5,20,1.0,0.0,0.0,12.0,132.0,0.0
2015-05-02,DL,2355,ATL,LAX,2141,2153.0,12.0,2333,2325.0,-8.0,292.0,272.0,1947,0,0,ATL-LAX,ATL→LAX,5,21,0.0,,,,,
2015-05-02,DL,1354,LAX,ATL,2205,2234.0,29.0,520,554.0,34.0,255.0,260.0,1947,0,0,ATL-LAX,LAX→ATL,5,22,1.0,5.0,0.0,29.0,0.0,0.0
2015-05-02,AA,1116,LAX,ATL,2230,2228.0,-2.0,553,558.0,5.0,263.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,5,22,0.0,,,,,
2015-05-02,DL,1254,LAX,ATL,2310,2329.0,19.0,627,643.0,16.0,257.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,5,23,1.0,0.0,0.0,16.0,0.0,0.0
2015-05-02,F9,1478,LAX,ATL,2315,2308.0,-7.0,635,628.0,-7.0,260.0,260.0,1947,0,0,ATL-LAX,LAX→ATL,5,23,0.0,,,,,
2015-05-03,DL,1471,LAX,ATL,535,557.0,22.0,1255,1307.0,12.0,260.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,5,5,0.0,,,,,
2015-05-03,B6,106,ORD,JFK,600,555.0,-5.0,910,851.0,-19.0,130.0,116.0,740,0,0,JFK-ORD,ORD→JFK,5,6,0.0,,,,,
2015-05-03,B6,905,JFK,ORD,630,622.0,-8.0,800,738.0,-22.0,150.0,136.0,740,0,0,JFK-ORD,JFK→ORD,5,6,0.0,,,,,
2015-05-03,DL,2154,LAX,ATL,645,645.0,0.0,1408,1400.0,-8.0,263.0,255.0,1947,0,0,ATL-LAX,LAX→ATL,5,6,0.0,,,,,
2015-05-03,AA,1690,ATL,LAX,720,712.0,-8.0,912,844.0,-28.0,292.0,272.0,1947,0,0,ATL-LAX,ATL→LAX,5,7,0.0,,,,,
2015-05-03,AA,999,JFK,ORD,735,730.0,-5.0,922,854.0,-28.0,167.0,144.0,740,0,0,JFK-ORD,JFK→ORD,5,7,0.0,,,,,
2015-05-03,DL,80,LAX,ATL,745,743.0,-2.0,1510,1450.0,-20.0,265.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,5,7,0.0,,,,,
2015-05-03,DL,2167,ATL,LAX,745,805.0,20.0,935,931.0,-4.0,290.0,266.0,1947,0,0,ATL-LAX,ATL→LAX,5,7,0.0,,,,,
2015-05-03,WN,1182,LAX,ATL,825,826.0,1.0,1545,1545.0,0.0,260.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,5,8,0.0,,,,,
2015-05-03,DL,110,ATL,LAX,830,827.0,-3.0,1020,1006.0,-14.0,290.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,5,8,0.0,,,,,
2015-05-03,DL,16,LAX,ATL,910,910.0,0.0,1638,1621.0,-17.0,268.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,5,9,0.0,,,,,
2015-05-03,DL,1455,ATL,LAX,959,1017.0,18.0,1155,1211.0,16.0,296.0,294.0,1947,0,0,ATL-LAX,ATL→LAX,5,9,1.0,0.0,0.0,16.0,0.0,0.0
2015-05-03,AA,1249,LAX,ATL,1025,1025.0,0.0,1747,1729.0,-18.0,262.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,5,10,0.0,,,,,
2015-05-03,DL,1555,ATL,LAX,1050,1050.0,0.0,1240,1225.0,-15.0,290.0,275.0,1947,0,0,ATL-LAX,ATL→LAX,5,10,0.0,,,,,
2015-05-03,DL,1653,LAX,ATL,1100,1101.0,1.0,1829,1821.0,-8.0,269.0,260.0,1947,0,0,ATL-LAX,LAX→ATL,5,11,0.0,,,,,
2015-05-03,DL,1655,ATL,LAX,1210,1209.0,-1.0,1400,1334.0,-26.0,290.0,265.0,1947,0,0,ATL-LAX,ATL→LAX,5,12,0.0,,,,,
2015-05-03,DL,1754,LAX,ATL,1225,1259.0,34.0,1955,2026.0,31.0,270.0,267.0,1947,0,0,ATL-LAX,LAX→ATL,5,12,1.0,0.0,0.0,16.0,15.0,0.0
2015-05-03,AA,2437,ATL,LAX,1230,1227.0,-3.0,1422,1400.0,-22.0,292.0,273.0,1947,0,0,ATL-LAX,ATL→LAX,5,12,0.0,,,,,
2015-05-03,AA,198,ORD,JFK,1235,1235.0,0.0,1606,1544.0,-22.0,151.0,129.0,740,0,0,JFK-ORD,ORD→JFK,5,12,0.0,,,,,
2015-05-03,B6,605,JFK,ORD,1330,1328.0,-2.0,1509,1454.0,-15.0,159.0,146.0,740,0,0,JFK-ORD,JFK→ORD,5,13,0.0,,,,,
2015-05-03,DL,1755,ATL,LAX,1345,1403.0,18.0,1540,1549.0,9.0,295.0,286.0,1947,0,0,ATL-LAX,ATL→LAX,5,13,0.0,,,,,
2015-05-03,DL,101,LAX,ATL,1345,1503.0,78.0,2114,2213.0,59.0,269.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,5,13,1.0,0.0,0.0,59.0,0.0,0.0
2015-05-03,WN,3850,LAX,ATL,1415,1439.0,24.0,2135,2146.0,11.0,260.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,5,14,0.0,,,,,
2015-05-03,DL,1554,LAX,ATL,1500,1540.0,40.0,2220,2255.0,35.0,260.0,255.0,1947,0,0,ATL-LAX,LAX→ATL,5,15,1.0,0.0,0.0,35.0,0.0,0.0
2015-05-03,DL,370,ATL,LAX,1515,1552.0,37.0,1715,1721.0,6.0,300.0,269.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-03,WN,823,ATL,LAX,1535,1535.0,0.0,1735,1712.0,-23.0,300.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-03,B6,606,ORD,JFK,1545,1547.0,2.0,1905,1846.0,-19.0,140.0,119.0,740,0,0,JFK-ORD,ORD→JFK,5,15,0.0,,,,,
2015-05-03,DL,81,ATL,LAX,1610,1611.0,1.0,1804,1740.0,-24.0,294.0,269.0,1947,0,0,ATL-LAX,ATL→LAX,5,16,0.0,,,,,
2015-05-03,AA,1688,LAX,ATL,1615,1631.0,16.0,2335,2332.0,-3.0,260.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,5,16,0.0,,,,,
2015-05-03,DL,1454,LAX,ATL,1640,1652.0,12.0,2355,2400.0,5.0,255.0,248.0,1947,0,0,ATL-LAX,LAX→ATL,5,16,0.0,,,,,
2015-05-03,AA,199,JFK,ORD,1700,1700.0,0.0,1854,1843.0,-11.0,174.0,163.0,740,0,0,JFK-ORD,JFK→ORD,5,17,0.0,,,,,
2015-05-03,DL,2443,ATL,LAX,1705,1703.0,-2.0,1900,1854.0,-6.0,295.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,5,17,0.0,,,,,
2015-05-03,F9,1479,ATL,LAX,1735,1744.0,9.0,1920,1937.0,17.0,285.0,293.0,1947,0,0,ATL-LAX,ATL→LAX,5,17,1.0,8.0,0.0,9.0,0.0,0.0
2015-05-03,AA,1249,ATL,LAX,1840,1839.0,-1.0,2036,2028.0,-8.0,296.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,5,18,0.0,,,,,
2015-05-03,AA,1305,ORD,JFK,1850,1843.0,-7.0,2221,2200.0,-21.0,151.0,137.0,740,0,0,JFK-ORD,ORD→JFK,5,18,0.0,,,,,
2015-05-03,DL,17,ATL,LAX,1905,1901.0,-4.0,2104,2107.0,3.0,299.0,306.0,1947,0,0,ATL-LAX,ATL→LAX,5,19,0.0,,,,,
2015-05-03,B6,105,JFK,ORD,1930,1925.0,-5.0,2135,2053.0,-42.0,185.0,148.0,740,0,0,JFK-ORD,JFK→ORD,5,19,0.0,,,,,
2015-05-03,WN,4913,ATL,LAX,2015,2011.0,-4.0,2215,2152.0,-23.0,300.0,281.0,1947,0,0,ATL-LAX,ATL→LAX,5,20,0.0,,,,,
2015-05-03,B6,1106,ORD,JFK,2021,2014.0,-7.0,2336,2323.0,-13.0,135.0,129.0,740,0,0,JFK-ORD,ORD→JFK,5,20,0.0,,,,,
2015-05-03,DL,2255,ATL,LAX,2040,2045.0,5.0,2235,2226.0,-9.0,295.0,281.0,1947,0,0,ATL-LAX,ATL→LAX,5,20,0.0,,,,,
2015-05-03,DL,2355,ATL,LAX,2141,2150.0,9.0,2335,2318.0,-17.0,294.0,268.0,1947,0,0,ATL-LAX,ATL→LAX,5,21,0.0,,,,,
2015-05-03,DL,1354,LAX,ATL,2205,2206.0,1.0,522,516.0,-6.0,257.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,5,22,0.0,,,,,
2015-05-03,AA,1116,LAX,ATL,2230,2250.0,20.0,553,609.0,16.0,263.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,5,22,1.0,0.0,0.0,16.0,0.0,0.0
2015-05-03,DL,1254,LAX,ATL,2310,2316.0,6.0,629,627.0,-2.0,259.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,5,23,0.0,,,,,
2015-05-03,F9,1478,LAX,ATL,2315,2305.0,-10.0,635,636.0,1.0,260.0,271.0,1947,0,0,ATL-LAX,LAX→ATL,5,23,0.0,,,,,
2015-05-04,DL,2254,LAX,ATL,55,57.0,2.0,814,803.0,-11.0,259.0,246.0,1947,0,0,ATL-LAX,LAX→ATL,5,0,0.0,,,,,
2015-05-04,DL,1471,LAX,ATL,535,528.0,-7.0,1255,1246.0,-9.0,260.0,258.0,1947,0,0,ATL-LAX,LAX→ATL,5,5,0.0,,,,,
2015-05-04,WN,806,LAX,ATL,540,541.0,1.0,1305,1250.0,-15.0,265.0,249.0,1947,0,0,ATL-LAX,LAX→ATL,5,5,0.0,,,,,
2015-05-04,B6,106,ORD,JFK,600,555.0,-5.0,910,859.0,-11.0,130.0,124.0,740,0,0,JFK-ORD,ORD→JFK,5,6,0.0,,,,,
2015-05-04,B6,905,JFK,ORD,630,622.0,-8.0,800,759.0,-1.0,150.0,157.0,740,0,0,JFK-ORD,JFK→ORD,5,6,0.0,,,,,
2015-05-04,DL,2154,LAX,ATL,645,642.0,-3.0,1408,1349.0,-19.0,263.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,5,6,0.0,,,,,
2015-05-04,AA,1690,ATL,LAX,720,716.0,-4.0,912,901.0,-11.0,292.0,285.0,1947,0,0,ATL-LAX,ATL→LAX,5,7,0.0,,,,,
2015-05-04,DL,2167,ATL,LAX,735,736.0,1.0,925,922.0,-3.0,290.0,286.0,1947,0,0,ATL-LAX,ATL→LAX,5,7,0.0,,,,,
2015-05-04,AA,999,JFK,ORD,745,746.0,1.0,932,906.0,-26.0,167.0,140.0,740,0,0,JFK-ORD,JFK→ORD,5,7,0.0,,,,,
2015-05-04,DL,80,LAX,ATL,745,745.0,0.0,1510,1453.0,-17.0,265.0,248.0,1947,0,0,ATL-LAX,LAX→ATL,5,7,0.0,,,,,
2015-05-04,WN,1182,LAX,ATL,825,834.0,9.0,1545,1545.0,0.0,260.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,5,8,0.0,,,,,
2015-05-04,DL,110,ATL,LAX,830,825.0,-5.0,1020,1000.0,-20.0,290.0,275.0,1947,0,0,ATL-LAX,ATL→LAX,5,8,0.0,,,,,
2015-05-04,WN,2617,ATL,LAX,830,825.0,-5.0,1030,1012.0,-18.0,300.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,5,8,0.0,,,,,
2015-05-04,DL,16,LAX,ATL,910,908.0,-2.0,1638,1626.0,-12.0,268.0,258.0,1947,0,0,ATL-LAX,LAX→ATL,5,9,0.0,,,,,
2015-05-04,DL,1455,ATL,LAX,950,955.0,5.0,1145,1139.0,-6.0,295.0,284.0,1947,0,0,ATL-LAX,ATL→LAX,5,9,0.0,,,,,
2015-05-04,AA,1249,LAX,ATL,1025,1127.0,62.0,1747,1857.0,70.0,262.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,5,10,1.0,8.0,0.0,62.0,0.0,0.0
2015-05-04,DL,1555,ATL,LAX,1050,1050.0,0.0,1240,1221.0,-19.0,290.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,5,10,0.0,,,,,
2015-05-04,DL,1653,LAX,ATL,1100,1053.0,-7.0,1829,1809.0,-20.0,269.0,256.0,1947,0,0,ATL-LAX,LAX→ATL,5,11,0.0,,,,,
2015-05-04,DL,1655,ATL,LAX,1210,1220.0,10.0,1400,1350.0,-10.0,290.0,270.0,1947,0,0,ATL-LAX,ATL→LAX,5,12,0.0,,,,,
2015-05-04,DL,1754,LAX,ATL,1225,1222.0,-3.0,1955,1934.0,-21.0,270.0,252.0,1947,0,0,ATL-LAX,LAX→ATL,5,12,0.0,,,,,
2015-05-04,AA,2437,ATL,LAX,1230,1251.0,21.0,1422,1430.0,8.0,292.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,5,12,0.0,,,,,
2015-05-04,AA,198,ORD,JFK,1235,1229.0,-6.0,1606,1538.0,-28.0,151.0,129.0,740,0,0,JFK-ORD,ORD→JFK,5,12,0.0,,,,,
2015-05-04,B6,605,JFK,ORD,1330,1325.0,-5.0,1509,1454.0,-15.0,159.0,149.0,740,0,0,JFK-ORD,JFK→ORD,5,13,0.0,,,,,
2015-05-04,DL,1755,ATL,LAX,1345,1344.0,-1.0,1540,1535.0,-5.0,295.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,5,13,0.0,,,,,
2015-05-04,DL,101,LAX,ATL,1345,1348.0,3.0,2114,2055.0,-19.0,269.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,5,13,0.0,,,,,
2015-05-04,WN,3850,LAX,ATL,1415,1501.0,46.0,2135,2205.0,30.0,260.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,5,14,1.0,0.0,0.0,12.0,18.0,0.0
2015-05-04,DL,1554,LAX,ATL,1500,1457.0,-3.0,2220,2209.0,-11.0,260.0,252.0,1947,0,0,ATL-LAX,LAX→ATL,5,15,0.0,,,,,
2015-05-04,DL,370,ATL,LAX,1515,1516.0,1.0,1715,1651.0,-24.0,300.0,275.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-04,WN,823,ATL,LAX,1535,1536.0,1.0,1735,1718.0,-17.0,300.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-04,B6,606,ORD,JFK,1545,1541.0,-4.0,1905,1855.0,-10.0,140.0,134.0,740,0,0,JFK-ORD,ORD→JFK,5,15,0.0,,,,,
2015-05-04,DL,81,ATL,LAX,1610,1610.0,0.0,1804,1755.0,-9.0,294.0,285.0,1947,0,0,ATL-LAX,ATL→LAX,5,16,0.0,,,,,
2015-05-04,AA,1688,LAX,ATL,1615,1611.0,-4.0,2335,2318.0,-17.0,260.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,5,16,0.0,,,,,
2015-05-04,DL,1454,LAX,ATL,1640,1641.0,1.0,2355,1.0,6.0,255.0,260.0,1947,0,0,ATL-LAX,LAX→ATL,5,16,0.0,,,,,
2015-05-04,AA,199,JFK,ORD,1700,1655.0,-5.0,1854,1849.0,-5.0,174.0,174.0,740,0,0,JFK-ORD,JFK→ORD,5,17,0.0,,,,,
2015-05-04,DL,2443,ATL,LAX,1705,1701.0,-4.0,1900,1848.0,-12.0,295.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,5,17,0.0,,,,,
2015-05-04,F9,1479,ATL,LAX,1735,1732.0,-3.0,1920,1922.0,2.0,285.0,290.0,1947,0,0,ATL-LAX,ATL→LAX,5,17,0.0,,,,,
2015-05-04,AA,1249,ATL,LAX,1840,1955.0,75.0,2036,2159.0,83.0,296.0,304.0,1947,0,0,ATL-LAX,ATL→LAX,5,18,1.0,8.0,0.0,18.0,57.0,0.0
2015-05-04,AA,1305,ORD,JFK,1850,1848.0,-2.0,2221,2226.0,5.0,151.0,158.0,740,0,0,JFK-ORD,ORD→JFK,5,18,0.0,,,,,
2015-05-04,DL,17,ATL,LAX,1916,1928.0,12.0,2115,2058.0,-17.0,299.0,270.0,1947,0,0,ATL-LAX,ATL→LAX,5,19,0.0,,,,,
2015-05-04,B6,105,JFK,ORD,1930,1923.0,-7.0,2135,2102.0,-33.0,185.0,159.0,740,0,0,JFK-ORD,JFK→ORD,5,19,0.0,,,,,
2015-05-04,WN,4913,ATL,LAX,2015,2024.0,9.0,2215,2203.0,-12.0,300.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,5,20,0.0,,,,,
2015-05-04,B6,1106,ORD,JFK,2021,2012.0,-9.0,2336,2314.0,-22.0,135.0,122.0,740,0,0,JFK-ORD,ORD→JFK,5,20,0.0,,,,,
2015-05-04,DL,2255,ATL,LAX,2040,2038.0,-2.0,2235,2227.0,-8.0,295.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,5,20,0.0,,,,,
2015-05-04,DL,2355,ATL,LAX,2141,2209.0,28.0,2335,2345.0,10.0,294.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,5,21,0.0,,,,,
2015-05-04,DL,1354,LAX,ATL,2205,2209.0,4.0,522,519.0,-3.0,257.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,5,22,0.0,,,,,
2015-05-04,AA,1116,LAX,ATL,2230,2237.0,7.0,553,554.0,1.0,263.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,5,22,0.0,,,,,
2015-05-04,DL,1254,LAX,ATL,2310,2309.0,-1.0,629,619.0,-10.0,259.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,5,23,0.0,,,,,
2015-05-04,F9,1478,LAX,ATL,2315,2312.0,-3.0,635,632.0,-3.0,260.0,260.0,1947,0,0,ATL-LAX,LAX→ATL,5,23,0.0,,,,,
2015-05-05,DL,2254,LAX,ATL,55,53.0,-2.0,814,802.0,-12.0,259.0,249.0,1947,0,0,ATL-LAX,LAX→ATL,5,0,0.0,,,,,
2015-05-05,DL,1471,LAX,ATL,535,531.0,-4.0,1255,1244.0,-11.0,260.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,5,5,0.0,,,,,
2015-05-05,WN,806,LAX,ATL,540,540.0,0.0,1305,1259.0,-6.0,265.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,5,5,0.0,,,,,
2015-05-05,B6,106,ORD,JFK,600,618.0,18.0,910,909.0,-1.0,130.0,111.0,740,0,0,JFK-ORD,ORD→JFK,5,6,0.0,,,,,
2015-05-05,B6,905,JFK,ORD,630,626.0,-4.0,800,810.0,10.0,150.0,164.0,740,0,0,JFK-ORD,JFK→ORD,5,6,0.0,,,,,
2015-05-05,DL,2154,LAX,ATL,645,643.0,-2.0,1408,1405.0,-3.0,263.0,262.0,1947,0,0,ATL-LAX,LAX→ATL,5,6,0.0,,,,,
2015-05-05,AA,1690,ATL,LAX,720,714.0,-6.0,912,855.0,-17.0,292.0,281.0,1947,0,0,ATL-LAX,ATL→LAX,5,7,0.0,,,,,
2015-05-05,AA,999,JFK,ORD,735,735.0,0.0,922,914.0,-8.0,167.0,159.0,740,0,0,JFK-ORD,JFK→ORD,5,7,0.0,,,,,
2015-05-05,DL,2167,ATL,LAX,735,732.0,-3.0,925,903.0,-22.0,290.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,5,7,0.0,,,,,
2015-05-05,DL,80,LAX,ATL,745,1655.0,550.0,1510,22.0,552.0,265.0,267.0,1947,0,0,ATL-LAX,LAX→ATL,5,7,1.0,2.0,0.0,550.0,0.0,0.0
2015-05-05,WN,1182,LAX,ATL,825,901.0,36.0,1545,1615.0,30.0,260.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,5,8,1.0,0.0,0.0,30.0,0.0,0.0
2015-05-05,DL,110,ATL,LAX,830,828.0,-2.0,1020,1008.0,-12.0,290.0,280.0,1947,0,0,ATL-LAX,ATL→LAX,5,8,0.0,,,,,
2015-05-05,WN,2617,ATL,LAX,830,828.0,-2.0,1030,1000.0,-30.0,300.0,272.0,1947,0,0,ATL-LAX,ATL→LAX,5,8,0.0,,,,,
2015-05-05,DL,16,LAX,ATL,910,921.0,11.0,1638,1638.0,0.0,268.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,5,9,0.0,,,,,
2015-05-05,DL,1455,ATL,LAX,950,946.0,-4.0,1145,1131.0,-14.0,295.0,285.0,1947,0,0,ATL-LAX,ATL→LAX,5,9,0.0,,,,,
2015-05-05,AA,1249,LAX,ATL,1025,1023.0,-2.0,1747,1737.0,-10.0,262.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,5,10,0.0,,,,,
2015-05-05,DL,1555,ATL,LAX,1050,1057.0,7.0,1240,1222.0,-18.0,290.0,265.0,1947,0,0,ATL-LAX,ATL→LAX,5,10,0.0,,,,,
2015-05-05,DL,1653,LAX,ATL,1100,1106.0,6.0,1829,1827.0,-2.0,269.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,5,11,0.0,,,,,
2015-05-05,DL,1655,ATL,LAX,1210,1207.0,-3.0,1400,1331.0,-29.0,290.0,264.0,1947,0,0,ATL-LAX,ATL→LAX,5,12,0.0,,,,,
2015-05-05,DL,1754,LAX,ATL,1225,1223.0,-2.0,1955,1936.0,-19.0,270.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,5,12,0.0,,,,,
2015-05-05,AA,2437,ATL,LAX,1230,1224.0,-6.0,1422,1356.0,-26.0,292.0,272.0,1947,0,0,ATL-LAX,ATL→LAX,5,12,0.0,,,,,
2015-05-05,AA,198,ORD,JFK,1235,1240.0,5.0,1606,1553.0,-13.0,151.0,133.0,740,0,0,JFK-ORD,ORD→JFK,5,12,0.0,,,,,
2015-05-05,B6,605,JFK,ORD,1330,1326.0,-4.0,1509,1526.0,17.0,159.0,180.0,740,0,0,JFK-ORD,JFK→ORD,5,13,1.0,17.0,0.0,0.0,0.0,0.0
2015-05-05,DL,101,LAX,ATL,1345,1348.0,3.0,2114,2101.0,-13.0,269.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,5,13,0.0,,,,,
2015-05-05,DL,1755,ATL,LAX,1345,1343.0,-2.0,1540,1519.0,-21.0,295.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,5,13,0.0,,,,,
2015-05-05,WN,3850,LAX,ATL,1415,1437.0,22.0,2135,2143.0,8.0,260.0,246.0,1947,0,0,ATL-LAX,LAX→ATL,5,14,0.0,,,,,
2015-05-05,DL,1554,LAX,ATL,1500,1457.0,-3.0,2220,2208.0,-12.0,260.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,5,15,0.0,,,,,
2015-05-05,DL,370,ATL,LAX,1515,1528.0,13.0,1715,1700.0,-15.0,300.0,272.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-05,WN,823,ATL,LAX,1535,1529.0,-6.0,1735,1713.0,-22.0,300.0,284.0,1947,0,0,ATL-LAX,ATL→LAX,5,15,0.0,,,,,
2015-05-05,B6,606,ORD,JFK,1545,1605.0,20.0,1905,1916.0,11.0,140.0,131.0,740,0,0,JFK-ORD,ORD→JFK,5,15,0.0,,,,,
2015-05-05,DL,81,ATL,LAX,1610,1610.0,0.0,1804,1757.0,-7.0,294.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,5,16,0.0,,,,,
